Unnamed: 0,Title,Artist,Top Genre,Energy,Danceability,Loudness (dB),Liveness,Valence,Length (Duration),Acousticness,Speechiness,Popularity,Genre
70493,(......戀人絮語)(feat. 林嘉欣),吳青峰;林嘉欣,mandopop,0.505,0.477,-10.135,0.138,0.251,224205,0.701,0.0382,41,Pop
70498,Try - Kung Fu Panda 3 Official Theme Song,Patrick Brasca;Jay Chou,mandopop,0.816,0.64,-6.264,0.101,0.58,240320,0.11,0.0299,31,Pop
70499,Before I Fall in Love,CoCo Lee,mandopop,0.501,0.612,-6.197,0.108,0.175,224200,0.473,0.0283,57,Pop
70510,I Could Be Yours,Zooey Wonder,mandopop,0.52,0.718,-8.405,0.118,0.384,231125,0.317,0.0582,49,Pop
70513,Baby U Decide,高爾宣 OSN,mandopop,0.781,0.75,-5.095,0.0962,0.56,141921,0.207,0.12,54,Pop
70592,Be Alright,高爾宣 OSN,mandopop,0.673,0.657,-6.309,0.372,0.724,202325,0.245,0.0327,51,Pop
70598,(......海妖沙龍)(feat. 蜷川紅 of 和樂器樂團),吳青峰;蜷川紅,mandopop,0.707,0.698,-5.745,0.252,0.479,204861,0.115,0.0499,42,Pop
70609,Always Online,JJ Lin,mandopop,0.55,0.798,-6.137,0.171,0.695,225013,0.443,0.0453,47,Pop
70621,Stay With You - 英文版,JJ Lin;Stefanie Sun,mandopop,0.302,0.308,-7.874,0.121,0.425,207760,0.86,0.0343,49,Pop
70636,Three Kingdom Love,TANK 呂建忠,mandopop,0.893,0.531,-2.078,0.0899,0.812,246173,0.192,0.0445,40,Pop
70653,寶貝(In The Night),Deserts Chang,mandopop,0.274,0.755,-12.403,0.131,0.535,161173,0.848,0.034,49,Pop
70656,Don't Wanna Lie (feat. 8lak & Hosea),Patrick Brasca;8lak;Hosea,mandopop,0.528,0.687,-10.286,0.126,0.292,175144,0.249,0.0453,44,Pop
70685,放過自己 - Acoustic Version,G5SH;Marz23,mandopop,0.456,0.351,-7.143,0.358,0.336,173216,0.784,0.0352,24,Pop
70689,If I were be the memory,TANK 呂建忠,mandopop,0.602,0.57,-5.71,0.113,0.126,291013,0.538,0.0312,49,Pop
70694,(......小王子)(feat. ohashiTrio),吳青峰;大橋三重唱,mandopop,0.301,0.326,-10.435,0.0785,0.293,288578,0.893,0.0283,45,Pop
70700,我的歌声里 (You Exist In My Song),Wanting,mandopop,0.477,0.475,-6.346,0.111,0.241,214720,0.686,0.0345,44,Pop
70718,Have A Nice Day,Waa Wei,mandopop,0.845,0.711,-5.006,0.137,0.806,263666,0.61,0.0304,49,Pop
70745,(......千與千尋)(feat. 佐藤芳明),吳青峰;佐藤芳明,mandopop,0.409,0.272,-10.497,0.131,0.193,172282,0.624,0.0308,40,Pop
70769,Fly Me to the Moon,Olivia Ong,mandopop,0.38,0.629,-10.874,0.103,0.232,186133,0.934,0.0317,46,Pop
70772,The Road,Z.TAO,mandopop,0.915,0.704,-5.385,0.0883,0.291,219506,0.306,0.0488,28,Pop
70794,I'm not yours (feat. 安室奈美惠),Jolin Tsai;Namie Amuro,mandopop,0.874,0.622,-5.639,0.651,0.483,221720,0.0122,0.0437,46,Pop
70842,Our Singapore - NDP 2019 Theme Song,Stefanie Sun;JJ Lin;Aisyah Aziz;The Sam Willows;Taufik Batisah;Shabir;Kit Chan;Dick Lee;Brian Richmond;Pan Xiu Qiong;Tracy Huang;Rahimah Rahim;Louis Soliano;Jacintha Abisheganaden;Ramli Sarip;Sheikh Haikel;The Lion City Boy;ShiGGa Shay;Yung Raja;Fariz Jabba;Wheelsmith;Syah Riszuan;Nurjannah Qurratul’ Farhaien;Caitlin Tan;Heema Izzati Zainudin;Jordin Tan,mandopop,0.264,0.43,-15.309,0.326,0.286,240419,0.797,0.063,39,Pop
70845,(......醉鬼阿Q)(feat. 孫燕姿),吳青峰;Stefanie Sun,mandopop,0.79,0.586,-6.834,0.138,0.228,216399,0.0254,0.0453,43,Pop
70846,Close to You,Olivia Ong,mandopop,0.165,0.563,-12.032,0.121,0.167,243693,0.901,0.0289,47,Pop
70850,Black Out (feat. 9m88),ØZI;9m88,mandopop,0.559,0.772,-8.735,0.101,0.794,237406,0.556,0.124,52,Pop
70855,Take It Slow,Crispy脆樂團;恐龍的皮,mandopop,0.37,0.463,-10.333,0.0796,0.16,324500,0.739,0.0419,44,Pop
70893,她與你(She and You),Z.TAO,mandopop,0.704,0.763,-5.148,0.148,0.359,161014,0.0907,0.118,24,Pop
70895,(......棕髮少女)(feat. 小野麗莎),吳青峰;Lisa Ono,mandopop,0.592,0.534,-8.56,0.0957,0.202,219925,0.0426,0.0352,40,Pop
70898,(......老頑固博士)(feat. Dr. Jean-Loup Ringot),吳青峰;Dr. Jean-Loup Ringot,mandopop,0.434,0.676,-5.719,0.0526,0.567,143929,0.566,0.0391,39,Pop
70953,Night of Weeping (Live),Yoga Lin,mandopop,0.272,0.601,-8.417,0.234,0.193,246357,0.922,0.0317,40,Pop
70955,Moonlight (feat. 袁婭維),Will Pan;TIA RAY,mandopop,0.757,0.674,-5.253,0.57,0.609,191226,0.014,0.0459,44,Pop
70967,From the Ashes,JJ Lin,mandopop,0.673,0.522,-5.98,0.0948,0.139,264960,0.545,0.053,42,Pop
70993,It's Real,Olivia Ong,mandopop,0.601,0.572,-7.411,0.119,0.346,278506,0.219,0.0321,22,Pop
71002,Can You Feel My Heart,Bring Me The Horizon,metal,0.859,0.15,-2.827,0.387,0.354,228146,0.00201,0.0595,81,Metal
71020,I'll Be There For You,Bon Jovi,metal,0.797,0.348,-3.929,0.0876,0.279,346386,0.0698,0.038,3,Metal
71022,Livin' On A Prayer,Bon Jovi,metal,0.89,0.527,-3.335,0.222,0.818,250626,0.0678,0.0338,1,Metal
71029,Say It Isn't So,Bon Jovi,metal,0.805,0.454,-4.947,0.358,0.591,213333,0.0229,0.0313,1,Metal
71031,You Give Love A Bad Name,Bon Jovi,metal,0.964,0.532,-2.559,0.359,0.804,223146,0.0477,0.0519,1,Metal
71040,Wanted Dead Or Alive,Bon Jovi,metal,0.818,0.265,-3.553,0.323,0.251,308560,0.0774,0.0393,2,Metal
71055,It's My Life,Bon Jovi,metal,0.913,0.551,-4.063,0.347,0.544,224493,0.0263,0.0466,80,Metal
71207,Bed Of Roses,Bon Jovi,metal,0.596,0.309,-5.599,0.21,0.161,394400,0.101,0.0293,74,Metal
71254,the WORLD,Nightmare,metal,0.904,0.531,-3.869,0.328,0.753,228120,0.00353,0.0419,61,Metal
71270,Throne,Bring Me The Horizon,metal,0.888,0.426,-3.72,0.306,0.387,191520,0.000455,0.0987,74,Metal
71312,Can You Feel My Heart - Remix,Bring Me The Horizon;Jeris Johnson,metal,0.88,0.576,-3.678,0.473,0.836,197412,0.00675,0.0507,59,Metal
71364,Kingslayer (feat. BABYMETAL),Bring Me The Horizon;BABYMETAL,metal,0.929,0.434,-2.749,0.0916,0.428,220041,0.000207,0.147,72,Metal
71365,Buried Alive,Avenged Sevenfold,metal,0.804,0.607,-5.209,0.159,0.469,404386,0.00116,0.0296,64,Metal
71375,Thank You For Loving Me,Bon Jovi,metal,0.342,0.385,-7.749,0.119,0.131,308933,0.416,0.0285,67,Metal
71400,Follow You,Bring Me The Horizon,metal,0.661,0.54,-5.534,0.125,0.506,231106,0.0765,0.0381,69,Metal
71401,the WORLD,Nightmare;DEATH NOTE デスノート,metal,0.938,0.494,-2.359,0.314,0.822,234173,0.000474,0.0384,58,Metal
71406,The Devil in I,Slipknot,metal,0.939,0.398,-2.865,0.357,0.235,342821,0.00591,0.0648,37,Metal
71419,Unholy Confessions,Avenged Sevenfold,metal,0.876,0.447,-5.446,0.255,0.532,283826,0.000359,0.066,68,Metal
71423,Hand Of Blood,Bullet For My Valentine,metal,0.986,0.378,-2.769,0.0833,0.492,216133,0.000248,0.0832,60,Metal
71429,Warmness On The Soul,Avenged Sevenfold,metal,0.636,0.614,-5.634,0.1,0.308,259800,0.38,0.0287,55,Metal
71467,1x1 (feat. Nova Twins),Bring Me The Horizon;Nova Twins,metal,0.937,0.452,-3.346,0.606,0.604,209598,0.000209,0.161,67,Metal
71475,Shepherd of Fire,Avenged Sevenfold,metal,0.906,0.576,-7.677,0.0908,0.211,323800,0.000332,0.0571,70,Metal
71478,My Own Summer (Shove It),Deftones,metal,0.781,0.443,-4.277,0.166,0.372,214760,1.33e-05,0.0377,76,Metal
71480,Voices In My Head,Falling In Reverse,metal,0.898,0.546,-3.067,0.129,0.639,191414,0.0266,0.162,73,Metal
71500,Do Ya Wanna Taste It,Wig Wam,metal,0.793,0.559,-3.536,0.394,0.69,176973,0.0191,0.028,63,Metal
71501,Crash & Burn,Northlane;PhaseOne,metal,0.861,0.227,-3.997,0.155,0.143,246400,0.000218,0.0628,54,Metal
71506,All the Things She Said,Tomorrow,metal,0.809,0.546,-5.848,0.316,0.409,143639,0.11,0.0904,62,Metal
71512,Another Life,Motionless In White,metal,0.939,0.39,-3.828,0.0968,0.495,205394,5.08e-05,0.0787,72,Metal
71513,Wait and Bleed,Slipknot,metal,0.996,0.382,-4.119,0.417,0.327,147840,0.00208,0.104,73,Metal
71519,Be Quiet and Drive (Far Away),Deftones,metal,0.965,0.206,-5.116,0.367,0.168,299866,9.91e-06,0.079,76,Metal
71532,Take It Out On Me,Thousand Foot Krutch,metal,0.813,0.465,-4.321,0.0464,0.614,197373,0.00281,0.0841,66,Metal
71534,Black Hole,We Came As Romans;Caleb Shomo,metal,0.958,0.48,-4.241,0.52,0.385,179181,2.45e-05,0.0664,70,Metal
71551,Cherry Waves,Deftones,metal,0.859,0.47,-3.663,0.142,0.17,317706,0.000362,0.0537,75,Metal
71568,Freak On a Leash,Korn,metal,0.898,0.353,-5.877,0.39,0.525,255733,2.23e-05,0.052,76,Metal
71591,Welcome to the Family,Avenged Sevenfold,metal,0.946,0.567,-3.973,0.0567,0.699,245573,0.00267,0.0935,67,Metal
71602,The Snake,NŪR,metal,0.822,0.434,-7.785,0.135,0.109,314760,4.74e-05,0.0671,32,Metal
71608,One For the Money,Escape the Fate,metal,0.964,0.525,-3.451,0.0527,0.385,199950,0.000328,0.0571,65,Metal
71622,Bat Country,Avenged Sevenfold,metal,0.968,0.541,-4.129,0.423,0.505,311813,0.000248,0.0396,42,Metal
71624,Born For Greatness,Papa Roach,metal,0.85,0.525,-5.469,0.0555,0.275,227847,0.0571,0.0678,62,Metal
71634,Hive Mind,Slipknot,metal,0.993,0.41,-3.376,0.276,0.0536,315906,0.000728,0.205,71,Metal
71642,Teardrops,Bring Me The Horizon,metal,0.916,0.497,-3.323,0.36,0.401,215003,0.000323,0.108,67,Metal
71652,My December,Linkin Park,metal,0.585,0.73,-9.274,0.147,0.721,260560,0.375,0.0238,59,Metal
71655,People = Shit,Slipknot,metal,0.996,0.462,-2.973,0.139,0.145,215600,5.8e-05,0.231,69,Metal
71658,Hurricane,I Prevail,metal,0.885,0.389,-5.063,0.202,0.187,223173,0.000372,0.0551,68,Metal
71665,Drive Home,Steven Wilson,metal,0.343,0.447,-11.625,0.102,0.0777,457250,0.0419,0.0311,47,Metal
71667,Wolf Totem,The HU,metal,0.718,0.557,-8.504,0.661,0.49,338000,0.0888,0.0415,61,Metal
71672,Glass Heart,Caskets,metal,0.958,0.412,-5.432,0.119,0.341,224421,0.000225,0.0997,66,Metal
71676,This Means War,Avenged Sevenfold,metal,0.914,0.614,-5.59,0.0371,0.439,369293,0.000554,0.0324,64,Metal
71705,Not Strong Enough,Apocalyptica;Brent Smith,metal,0.829,0.354,-3.834,0.119,0.195,216520,0.00183,0.047,63,Metal
71712,Wish You Were Here,Avenged Sevenfold,metal,0.567,0.572,-8.432,0.0689,0.29,313918,0.00177,0.0298,55,Metal
71722,I Want to Live,Skillet,metal,0.962,0.452,-3.063,0.065,0.566,208826,0.00901,0.0831,56,Metal
71726,My Curse,Killswitch Engage,metal,0.956,0.197,-2.908,0.261,0.209,244773,7.61e-05,0.0663,68,Metal
71727,In the Shadows,The Rasmus,metal,0.796,0.6,-4.481,0.484,0.75,257920,0.000109,0.0275,70,Metal
71734,Undead,Hollywood Undead,metal,0.943,0.512,-5.185,0.261,0.485,265053,0.0138,0.106,70,Metal
71749,I Wouldn't Quit If Everyone Quit,blessthefall,metal,0.939,0.286,-4.494,0.38,0.217,188600,8.19e-05,0.0948,0,Metal
71759,Never Say Goodbye,Bon Jovi,metal,0.797,0.326,-2.359,0.081,0.271,288933,0.0522,0.0334,66,Metal
71763,Soothsayer (Dedicated to Aunt Suzie),Buckethead,metal,0.766,0.23,-3.849,0.159,0.227,544800,0.000424,0.0398,54,Metal
71764,Forty Six & 2,TOOL,metal,0.682,0.375,-6.898,0.0897,0.396,363066,0.00152,0.0364,68,Metal
71768,Hit the Floor,Linkin Park,metal,0.959,0.74,-3.692,0.0444,0.878,164213,0.0629,0.193,58,Metal
71773,All These Things I Hate (Revolve Around Me),Bullet For My Valentine,metal,0.869,0.495,-3.48,0.279,0.522,225440,0.0306,0.0462,57,Metal
71780,Almost Easy,Avenged Sevenfold,metal,0.959,0.378,-4.615,0.102,0.338,234093,3.56e-05,0.062,64,Metal
71781,Give It Away,Red Hot Chili Peppers,metal,0.936,0.666,-9.919,0.153,0.776,282906,0.00244,0.0476,73,Metal
71786,You Want a Battle? (Here's a War),Bullet For My Valentine,metal,0.98,0.295,-4.075,0.359,0.283,254613,3.21e-05,0.0854,62,Metal
71787,To Hell and Back,Sabaton,metal,0.849,0.536,-4.702,0.104,0.305,206546,0.00318,0.0616,69,Metal
71801,Rosemary,Deftones,metal,0.613,0.285,-6.412,0.114,0.0772,413346,0.0185,0.0421,73,Metal
71802,Picture (feat. Sheryl Crow),Kid Rock;Sheryl Crow,metal,0.496,0.692,-7.332,0.107,0.376,298960,0.172,0.0241,69,Metal
71810,This Fire,Killswitch Engage,metal,0.993,0.447,-3.022,0.474,0.108,189666,1.56e-05,0.111,61,Metal
71814,Vicinity Of Obscenity,System Of A Down,metal,0.957,0.546,-3.189,0.683,0.514,171800,0.0533,0.164,65,Metal
71815,The Drug In Me Is You,Falling In Reverse,metal,0.855,0.548,-3.266,0.127,0.644,218786,0.0149,0.151,72,Metal
71818,The Anthem,Good Charlotte,metal,0.939,0.494,-3.127,0.139,0.893,175093,0.00666,0.126,74,Metal
71821,Have A Nice Day,Bon Jovi,metal,0.899,0.5,-4.066,0.0794,0.566,229106,4.84e-05,0.0736,64,Metal
71825,This Ain't A Love Song,Bon Jovi,metal,0.635,0.348,-6.836,0.126,0.144,306240,0.0932,0.0386,64,Metal
71836,Coming Undone,Korn,metal,0.677,0.687,-4.172,0.0564,0.545,199773,0.000643,0.0508,75,Metal
71838,Untraveled Road,Thousand Foot Krutch,metal,0.85,0.593,-6.341,0.067,0.467,235689,0.000315,0.0411,63,Metal
71839,"Merry Christmas, Happy Holidays",Issues,metal,0.919,0.607,-5.432,0.225,0.469,227973,0.0275,0.172,0,Metal
71852,Riot,Hollywood Undead,metal,0.925,0.707,-3.067,0.0617,0.584,227882,0.00215,0.0362,26,Metal
71853,Alone In A Room,Asking Alexandria,metal,0.946,0.482,-3.23,0.0466,0.284,245861,0.00251,0.0852,64,Metal
71863,Spit It Out,Slipknot,metal,0.946,0.331,-4.599,0.254,0.534,159773,0.0309,0.0775,67,Metal
71864,Scars,Papa Roach,metal,0.921,0.384,-3.334,0.168,0.471,208186,0.0948,0.055,67,Metal
71870,Out of Hell,Skillet,metal,0.994,0.505,-2.189,0.0718,0.36,214173,0.000357,0.114,49,Metal
71871,The Zephyr Song,Red Hot Chili Peppers,metal,0.803,0.725,-4.083,0.0891,0.403,231933,0.013,0.0337,71,Metal
71875,3 CAP,Zyrtck;Radical;Mothz,metal,0.847,0.769,-1.798,0.193,0.865,184947,0.476,0.201,40,Metal
71909,In These Arms,Bon Jovi,metal,0.915,0.51,-3.036,0.205,0.459,319226,0.00884,0.0562,61,Metal
71910,Last Resort (Reloaded),Papa Roach;Jeris Johnson,metal,0.684,0.639,-5.619,0.194,0.465,137297,0.00966,0.0353,65,Metal
71920,Right In Two,TOOL,metal,0.568,0.44,-8.54,0.119,0.248,535800,0.00442,0.0293,59,Metal
71923,Road Trippin',Red Hot Chili Peppers,metal,0.474,0.378,-8.202,0.117,0.38,204960,0.28,0.0271,66,Metal
71933,Warranty,Slipknot,metal,0.992,0.581,-2.976,0.353,0.2,231146,0.004,0.109,68,Metal
71934,Vicarious,TOOL,metal,0.877,0.506,-5.73,0.0712,0.302,426680,5.16e-05,0.032,64,Metal
71935,The Attack of the Dead Men,Sabaton,metal,0.975,0.522,-5.895,0.189,0.242,235720,0.00649,0.0917,64,Metal
71940,Everybody's Fool,Evanescence,metal,0.835,0.437,-5.076,0.245,0.296,195880,0.00145,0.0405,67,Metal
71942,The Chapeltown Rag,Slipknot,metal,0.997,0.538,-2.27,0.12,0.0702,289226,0.00232,0.205,68,Metal
71950,Hero (feat. Josey Scott),Chad Kroeger;Josey Scott,metal,0.843,0.427,-4.54,0.179,0.304,200480,0.00216,0.0364,66,Metal
71954,the WORLD -TV Size-,Nightmare,metal,0.952,0.412,-1.422,0.335,0.676,83040,0.00208,0.0492,44,Metal
71960,Falling Away from Me,Korn,metal,0.769,0.468,-7.036,0.271,0.17,270920,0.00014,0.041,73,Metal
71963,I Won't See You Tonight Part 1,Avenged Sevenfold,metal,0.719,0.4,-5.109,0.218,0.101,538333,0.000451,0.0492,55,Metal
71966,Fiction,Avenged Sevenfold,metal,0.627,0.605,-7.454,0.106,0.243,307986,0.0612,0.0265,52,Metal
71967,Drowned in Emotion,Caskets,metal,0.945,0.444,-6.389,0.0661,0.333,222567,0.0015,0.0714,61,Metal
71968,Shesmovedon,Porcupine Tree,metal,0.618,0.551,-9.596,0.49,0.406,314400,0.00742,0.0294,48,Metal
71974,Obey (with YUNGBLUD),Bring Me The Horizon;YUNGBLUD,metal,0.99,0.462,-3.175,0.374,0.204,220538,0.000103,0.211,65,Metal
71987,The Last Stand,Sabaton,metal,0.935,0.519,-5.656,0.0661,0.498,235840,0.00454,0.0423,68,Metal
71989,Self Medicated,Until I Wake,metal,0.96,0.438,-3.482,0.0943,0.254,189103,9.53e-05,0.0756,0,Metal
72057,Scars,I Prevail,metalcore,0.964,0.505,-3.673,0.113,0.571,229773,9.97e-05,0.0718,65,Metal
72065,Self-Destruction,I Prevail,metalcore,0.975,0.423,-5.21,0.346,0.387,146176,0.00372,0.397,68,Metal
72067,in the dark,Bring Me The Horizon,metalcore,0.768,0.535,-4.554,0.661,0.514,271186,0.00736,0.0577,61,Metal
72069,sugar honey ice & tea,Bring Me The Horizon,metalcore,0.914,0.431,-4.243,0.502,0.534,261560,0.000243,0.0616,62,Metal
72070,Astronaut In The Ocean,Our Last Night,metalcore,0.956,0.519,-2.982,0.106,0.655,134200,0.00113,0.0788,62,Metal
72076,a new moral low ground,Architects,metalcore,0.937,0.376,-3.427,0.329,0.197,211848,0.000608,0.152,62,Metal
72077,Bad Things,I Prevail,metalcore,0.844,0.5,-5.263,0.274,0.141,228260,0.000791,0.064,66,Metal
72096,when we were young,Architects,metalcore,0.938,0.443,-3.01,0.32,0.439,193886,4.42e-05,0.106,62,Metal
72102,nihilist blues (feat. Grimes),Bring Me The Horizon;Grimes,metalcore,0.813,0.607,-5.825,0.305,0.195,325501,0.0019,0.0936,59,Metal
72103,Losing You,Dead by April,metalcore,0.903,0.272,-4.343,0.321,0.154,237866,0.0134,0.0961,54,Metal
72105,Every Time You Leave,I Prevail;Delaney Jane,metalcore,0.749,0.473,-5.047,0.0883,0.167,216626,0.000466,0.0287,62,Metal
72107,mother tongue,Bring Me The Horizon,metalcore,0.872,0.598,-4.567,0.326,0.609,217424,0.0196,0.0328,59,Metal
72110,A Place Where You Belong,Bullet For My Valentine,metalcore,0.832,0.312,-3.882,0.148,0.33,306466,5.12e-05,0.0365,47,Metal
72113,If It Means A Lot To You,A Day To Remember,metalcore,0.536,0.584,-8.158,0.456,0.441,243226,0.112,0.0279,69,Metal
72115,Letting You Go,Bullet For My Valentine,metalcore,0.903,0.459,-4.649,0.168,0.364,223655,0.00877,0.0673,58,Metal
72116,Afterlife,Holding Absence,metalcore,0.963,0.475,-2.651,0.344,0.355,226546,0.0016,0.0601,66,Metal
72117,Learning to Survive,We Came As Romans,metalcore,0.829,0.588,-6.196,0.153,0.495,269966,0.0181,0.0511,62,Metal
72118,"What's up, people?!",MAXIMUM THE HORMONE,metalcore,0.976,0.385,-3.788,0.445,0.206,250226,0.0329,0.252,60,Metal
72122,There’s Fear In Letting Go,I Prevail,metalcore,0.869,0.492,-6.403,0.588,0.136,234945,0.000879,0.0673,65,Metal
72124,Never There,Currents,metalcore,0.556,0.206,-9.347,0.191,0.0386,108934,0.191,0.0309,57,Metal
72125,The End of Heartache,Killswitch Engage,metalcore,0.976,0.469,-3.569,0.0636,0.222,298106,0.000287,0.111,62,Metal
72127,Hearts Burst into Fire,Bullet For My Valentine,metalcore,0.968,0.24,-3.669,0.119,0.119,297946,0.000996,0.109,50,Metal
72129,"Dear Diary,",Bring Me The Horizon,metalcore,0.968,0.514,-3.737,0.128,0.262,164797,0.000137,0.19,62,Metal
72132,Empire (Let Them Sing),Bring Me The Horizon,metalcore,0.96,0.443,-3.153,0.81,0.263,225693,0.000779,0.102,60,Metal
72137,The House of Wolves,Bring Me The Horizon,metalcore,0.98,0.425,-2.219,0.346,0.279,205160,0.000104,0.189,63,Metal
72140,The Heart from Your Hate,Trivium,metalcore,0.928,0.582,-4.659,0.297,0.565,243853,0.00876,0.0635,61,Metal
72142,Nowhere To Go,Bad Omens,metalcore,0.958,0.417,-3.418,0.173,0.458,246774,0.000738,0.139,63,Metal
72143,Faded Out (feat. Within Temptation),Asking Alexandria;Within Temptation,metalcore,0.937,0.478,-4.775,0.198,0.526,185542,0.000151,0.0938,65,Metal
72152,Perfect The Way You Are,Dead by April,metalcore,0.849,0.435,-4.007,0.329,0.257,224800,0.0103,0.0434,47,Metal
72153,Warrior,Atreyu;Zero 9:36;Travis Barker,metalcore,0.824,0.477,-3.888,0.333,0.278,167034,0.0607,0.0826,56,Metal
72154,Carry On,Falling In Reverse,metalcore,0.87,0.399,-4.91,0.361,0.298,294765,0.00359,0.0532,60,Metal
72155,The Worst In Me,Bad Omens,metalcore,0.945,0.43,-2.662,0.311,0.276,229209,0.00109,0.102,62,Metal
72158,It's Only Smiles,Periphery,metalcore,0.933,0.187,-5.889,0.158,0.353,333000,0.00104,0.125,42,Metal
72160,Clockwork,Northlane,metalcore,0.97,0.48,-5.006,0.29,0.346,238373,3.72e-05,0.0595,57,Metal
72162,Without Me,Dayseeker,metalcore,0.819,0.421,-3.933,0.12,0.162,223800,0.0145,0.041,63,Metal
72163,Is It Really You?,Loathe,metalcore,0.721,0.563,-7.578,0.14,0.11,287627,0.00213,0.0375,62,Metal
72169,Moving On,Asking Alexandria,metalcore,0.761,0.446,-4.141,0.182,0.336,242593,0.000569,0.032,58,Metal
72170,Tears Don't Fall - Acoustic Version,Bullet For My Valentine,metalcore,0.596,0.316,-5.806,0.102,0.563,277533,0.705,0.0282,52,Metal
72171,Blasphemy,Bring Me The Horizon,metalcore,0.859,0.409,-4.098,0.369,0.473,275013,0.000123,0.0367,60,Metal
72173,The Last Fight,Bullet For My Valentine,metalcore,0.971,0.299,-3.118,0.283,0.336,259306,0.000456,0.142,54,Metal
72175,I'm Not A Vampire,Falling In Reverse,metalcore,0.965,0.235,-2.882,0.0448,0.322,231840,0.00887,0.28,69,Metal
72177,CONCRETE JUNGLE,Bad Omens,metalcore,0.841,0.551,-5.259,0.0698,0.451,220495,0.00102,0.0402,61,Metal
72179,Circle With Me,Spiritbox,metalcore,0.874,0.422,-4.606,0.143,0.392,233880,0.000166,0.0534,22,Metal
72182,Road To Nowhere,Bullet For My Valentine,metalcore,0.563,0.295,-8.686,0.0968,0.521,259519,0.0305,0.0358,43,Metal
72183,Rise Above It,I Prevail;Justin Stone,metalcore,0.786,0.561,-6.99,0.26,0.0907,184520,0.00131,0.0298,60,Metal
72186,What If I Was Nothing,All That Remains,metalcore,0.772,0.436,-5.81,0.104,0.229,277346,0.00556,0.0377,60,Metal
72187,Holy Diver,Killswitch Engage,metalcore,0.995,0.369,-2.584,0.241,0.27,250253,7.6e-05,0.12,64,Metal
72190,Sign Of Life,Motionless In White,metalcore,0.929,0.507,-3.246,0.397,0.429,220066,4.37e-05,0.0756,65,Metal
72193,Circle The Drain,Wage War,metalcore,0.969,0.448,-3.309,0.0771,0.387,215346,0.000129,0.11,61,Metal
72194,The Whispers of Sleep,Virtue In Vain,metalcore,0.954,0.105,-5.48,0.0874,0.0934,218409,8.01e-06,0.111,34,Metal
72201,I Won't Give In,Asking Alexandria,metalcore,0.914,0.428,-3.017,0.309,0.494,229600,0.00594,0.0762,60,Metal
72202,Zetsubou Billy,MAXIMUM THE HORMONE,metalcore,0.913,0.282,-1.995,0.292,0.46,224120,0.00283,0.0656,54,Metal
72204,Crying Over You,Dead by April,metalcore,0.955,0.377,-4.581,0.341,0.506,265226,0.00113,0.0924,51,Metal
72207,Tears Don't Fall (Part 2),Bullet For My Valentine,metalcore,0.987,0.307,-4.592,0.118,0.116,338640,0.000133,0.21,48,Metal
72213,What You Need,Bring Me The Horizon,metalcore,0.952,0.511,-4.243,0.135,0.557,252400,1.37e-05,0.0754,57,Metal
72215,Face Me,The Plot In You,metalcore,0.902,0.556,-4.959,0.143,0.299,208200,0.111,0.422,52,Metal
72216,Over It,Bullet For My Valentine,metalcore,0.971,0.374,-4.284,0.322,0.701,227864,7.69e-05,0.0697,55,Metal
72217,The Time Is Now,Atreyu,metalcore,0.944,0.481,-3.665,0.278,0.396,199959,0.00926,0.231,61,Metal
72218,The Final Episode (Let's Change Channel),Asking Alexandria,metalcore,0.957,0.213,-2.967,0.394,0.157,242080,0.00156,0.235,61,Metal
72221,Until the World Goes Cold,Trivium,metalcore,0.887,0.517,-7.637,0.151,0.531,321161,0.000244,0.0732,50,Metal
72224,Silence Speaks,While She Sleeps;Oli Sykes,metalcore,0.926,0.478,-4.728,0.447,0.312,295762,0.0011,0.0753,51,Metal
72226,Exhibition,The Devil Wears Prada,metalcore,0.971,0.46,-4.581,0.319,0.0853,238400,6.86e-05,0.179,58,Metal
72228,The Grey,Bad Omens,metalcore,0.917,0.463,-3.885,0.125,0.503,246336,0.000867,0.0701,59,Metal
72231,Never Gonna Learn,Asking Alexandria,metalcore,0.922,0.274,-3.663,0.123,0.366,198041,0.000115,0.0593,57,Metal
72233,Turn Da Beat Up!,Level,metalcore,0.9,0.745,-5.158,0.364,0.46,171389,0.141,0.458,31,Metal
72234,Hospital for Souls,Bring Me The Horizon,metalcore,0.773,0.221,-5.654,0.0816,0.0768,406413,0.00284,0.0604,57,Metal
